geneID	symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
FBgn0261019	moi	11.355000	12.152400	9.764600	8.933880	11.580200	9.582810	10.814500	12.792800	9.260140	9.506620	8.536310	11.990800
FBgn0083984	CG34148	43.998300	21.957200	22.762400	30.146800	25.195100	36.451800	44.627100	20.718600	26.460900	19.460900	35.471000	26.908100
FBgn0024319	Nach	0.038724	0.000000	0.030889	0.072213	0.035742	0.000000	0.038771	0.110658	0.059950	0.000000	0.083307	0.042347
FBgn0031189	CG14618	3.835240	4.747300	2.480290	2.850720	4.257220	3.552960	3.891540	3.948760	3.690320	3.382060	2.555740	2.776320
FBgn0031188	CG14613	7.021110	4.946650	4.244570	5.653920	5.684380	5.341220	6.820070	4.707440	5.257750	5.281720	9.563970	4.653210
FBgn0031187	Usp2	62.636400	63.802500	56.275400	50.561500	52.390700	49.667300	64.232400	63.055100	60.443700	52.993400	60.535600	51.386300
FBgn0031184	CG14615	15.284400	13.899300	14.535800	15.655300	12.922400	14.768500	14.079000	13.854100	14.315500	12.706800	18.068600	14.459200
FBgn0031183	CG14621	25.151300	24.160900	26.389300	23.136800	25.623100	25.441200	27.429600	25.317400	27.286700	28.863400	30.260700	27.784100
FBgn0031182	Cyp6t1	5.677810	4.656890	4.897720	5.601240	3.991500	4.879980	4.891600	4.149990	5.007710	5.147990	5.438800	5.341510
FBgn0031181	Ir20a	0.315626	0.449761	0.391640	0.098087	0.291331	0.300544	0.316017	0.267203	0.352862	0.326957	0.157226	0.038343
FBgn0053288	CG33288	0.164862	0.151014	0.131499	0.181644	0.290491	0.144487	0.150051	0.299738	0.127592	0.076211	0.151177	0.245777
FBgn0036862	Gbs-76A	48.171200	66.697500	56.355500	54.213800	54.476200	53.347100	49.133600	66.299600	55.761200	52.238100	51.605800	60.606800
FBgn0003356	Jon99Cii	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0016119	ATPsynCF6	266.521000	171.198000	179.018000	182.946000	212.979000	225.397000	272.067000	187.875000	161.308000	189.460000	181.180000	212.515000
FBgn0011723	byn	0.000000	0.000000	0.017243	0.000000	0.000000	0.023156	0.021643	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0011722	Tig	15.777600	20.509900	19.278900	16.490200	17.254300	17.937100	13.116900	20.447400	15.251100	16.856900	11.390800	16.774900
FBgn0011725	twin	21.817500	21.470100	22.286400	19.480400	20.436800	21.761700	19.917200	20.485100	20.298700	19.904600	20.535500	22.035800
FBgn0011726	tsr	206.620000	221.390000	233.165000	187.704000	226.418000	200.045000	192.463000	230.360000	205.167000	184.998000	153.327000	190.894000
FBgn0029854	CG3566	29.881800	21.287600	18.170600	22.008700	21.757400	19.726600	23.751800	20.720500	17.228800	19.641700	20.094500	16.432700
FBgn0031986	CG8673	1.651690	2.548290	2.010950	1.337270	1.885630	2.002170	1.566700	2.483800	2.119420	0.847308	1.364070	2.281060
FBgn0029856	CG11700	0.315267	0.288802	0.215556	0.293926	0.083142	0.096493	0.180375	0.214472	0.104576	0.114517	0.201917	0.098483
FBgn0029857	wuho	4.226220	2.846660	4.032180	4.558200	3.327230	2.929420	3.443230	2.683370	2.469290	2.844490	2.972110	3.352230
FBgn0029851	CG14445	0.743259	0.408522	0.533665	0.760006	0.429959	1.413850	0.392550	0.517587	0.660983	0.394804	1.392270	0.848823
FBgn0031981	CG7466	6.672660	5.767990	6.685210	6.414620	5.610400	7.282840	6.544700	5.976050	6.174100	7.200320	6.537420	6.430800
FBgn0029853	CG3781	14.083500	16.222400	13.180600	13.910200	14.543900	11.725900	11.727500	13.612400	13.004900	13.236600	11.018200	11.739000
FBgn0030334	Karl	35.144700	32.627400	31.838700	31.323900	29.385900	30.100600	35.833500	40.182900	40.703000	32.372600	32.601100	32.411900
FBgn0040996	CG12617	0.000000	0.260348	0.000000	0.000000	0.143213	0.000000	0.142295	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0266917	Sf3a1	6.455610	4.389560	4.707110	4.488120	5.119140	5.703510	5.019830	4.204530	4.326880	4.531360	5.420440	5.481540
FBgn0029858	mldr	1.287250	1.511770	1.632480	1.231040	1.096430	1.695390	1.606950	2.137530	1.098500	1.118880	1.442770	1.804290
FBgn0029859	CG15892	1.022120	1.330560	0.772413	0.852626	0.347584	0.691539	1.077250	1.229650	0.957650	0.775114	0.783837	0.411715
FBgn0040992	CG10570	897.802000	973.151000	1005.270000	885.554000	867.404000	716.864000	995.644000	954.308000	987.948000	868.350000	887.150000	697.090000
FBgn0031988	CG8668	14.608800	12.452900	11.960700	11.289600	10.956100	11.503900	13.549300	9.897110	10.933100	11.053900	15.351100	10.467500
FBgn0030058	CG11294	1.918870	0.922845	2.257700	1.788990	1.682610	1.284730	2.017310	1.462030	1.448040	1.382400	2.903450	1.048980
FBgn0030052	CG12065	22.952400	25.580400	25.746700	20.940500	20.372600	20.165000	17.800100	23.853800	22.848800	22.300900	21.711400	18.879300
FBgn0030053	CG12081	7.236770	6.789940	7.751520	7.216970	6.898890	8.387740	8.017800	7.626790	7.345730	7.516110	7.911610	6.874510
FBgn0030050	CG12111	0.110333	0.445598	0.291010	0.113369	0.785734	0.390809	0.487032	0.579100	0.658861	0.000000	0.408896	0.398869
FBgn0030051	spirit	5.170020	9.472830	8.713490	8.480500	14.028900	9.077790	6.813730	9.404340	10.470700	8.603730	7.450490	11.221200
FBgn0030056	CG11284	34.539800	38.506200	31.229900	27.933100	32.169900	23.152600	34.545900	33.768100	32.219000	29.431800	32.260700	29.263900
FBgn0030057	Ppt1	7.919380	7.304280	6.100780	6.523610	7.309770	5.578230	8.417950	6.560880	7.598840	7.033920	5.593190	5.930480
FBgn0030054	Caf1-180	0.408286	0.511152	0.369106	0.266454	0.477353	0.379056	0.272527	0.557355	0.452941	0.311440	0.228806	0.312473
FBgn0030055	CG12772	7.080230	9.053130	7.718350	7.208100	8.714300	7.864030	6.907880	7.699610	7.828980	7.561430	7.085180	8.224240
FBgn0038474	mRpS11	19.708400	15.604500	12.245000	14.773300	17.460000	18.884400	17.055400	15.752000	11.038000	11.247900	17.871300	16.675100
FBgn0037419	Osi12	0.100943	0.061647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0033238	azot	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0033236	CG14764	23.622700	23.276500	24.555400	20.357200	19.508300	20.657500	21.107200	22.295700	22.574500	19.960800	18.925000	21.183300
FBgn0033235	CG8728	20.867200	20.552000	19.387500	18.273900	22.072100	22.999800	20.017400	18.667700	17.621200	20.650800	18.588900	22.419000
FBgn0027903	CG12018	1.234480	1.696290	1.406740	1.808590	2.482390	1.983640	1.633300	1.343680	0.921342	1.905740	1.531870	1.638910
FBgn0033233	Kdm4A	8.325350	8.154200	7.535670	7.435370	9.708100	9.905090	9.976140	8.614460	9.003020	7.228040	9.233520	10.893900
FBgn0033232	CG12159	13.721900	14.505000	12.034100	14.525300	11.306000	11.360300	11.835200	12.476900	11.308800	9.690600	10.643900	10.895600
FBgn0034939	thoc5	9.180420	6.842760	6.322370	5.874340	7.473740	7.085680	7.564660	5.919480	6.046270	5.968580	7.605320	7.169430
FBgn0030377	CG1924	0.026410	0.048312	0.000000	0.000000	0.048608	0.000000	0.026361	0.000000	0.000000	0.000000	0.029583	0.000000
FBgn0034249	RhoGAP54D	0.708417	0.694280	0.522819	0.373440	0.483744	0.644441	0.555158	0.718960	0.357945	0.509889	0.571949	0.421092
FBgn0034248	CG14483	49.331600	25.414900	31.753600	33.134400	35.238100	42.968700	45.546500	31.754500	25.055400	31.470200	35.532600	36.204900
FBgn0038821	CG17267	0.039946	0.073185	0.095592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087347
FBgn0030376	CG2750	0.055620	0.059435	0.022161	0.017268	0.051287	0.069502	0.101994	0.070559	0.035840	0.015698	0.031189	0.030375
FBgn0034931	CG2812	3.954260	6.690660	4.490140	4.293800	7.385630	6.877210	4.331780	6.424430	6.049030	5.480610	3.389170	6.561240
FBgn0034242	CG14480	24.360300	22.173900	22.340800	13.018900	29.790000	29.171000	22.759800	22.019100	19.995800	17.556700	17.129800	27.313000
FBgn0034933	CG3735	8.376300	7.111970	8.088570	5.540410	8.769240	8.643170	8.246400	7.200120	7.033990	6.123480	7.549600	7.568390
FBgn0034240	MESR4	9.901880	9.027460	9.695500	9.029960	8.410230	10.121900	8.641460	8.787400	8.845750	8.233320	9.191090	9.253870
FBgn0034935	Orcokinin	79.751000	76.454900	72.031000	54.396000	73.098100	69.900200	77.225900	71.758700	63.444200	63.026800	49.243900	55.448600
FBgn0030375	CG11356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.181791	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034937	fzr2	0.544242	0.498566	0.434138	0.312256	0.425074	0.224247	0.586831	0.398721	0.421240	0.674178	0.187690	0.732360
FBgn0034936	CG2970	13.227300	8.622030	7.716390	9.798740	11.342100	7.113840	9.056460	8.067010	8.134680	8.065900	8.731530	7.603540
FBgn0038009	CG17738	0.995999	0.912393	0.794488	1.160720	0.459665	0.533477	1.495850	1.185740	1.349050	1.266240	1.674490	0.544476
FBgn0038008	CG3942	0.047427	0.065169	0.000000	0.022108	0.021888	0.000000	0.071229	0.090339	0.036708	0.040197	0.000000	0.000000
FBgn0015396	jumu	4.129870	4.594820	4.377220	4.076810	4.577000	4.852710	4.535600	4.627410	5.043520	4.154320	5.125330	4.296570
FBgn0030374	CG15734	0.000000	0.000000	0.000000	0.346584	0.000000	0.195110	0.000000	0.000000	0.000000	0.000000	0.000000	0.198527
FBgn0015391	glu	2.081830	2.882790	2.529570	1.658800	2.725960	2.165310	2.266180	3.054800	1.957910	1.867050	1.858530	2.527550
FBgn0015393	hoip	19.467900	6.248310	10.541700	13.059800	14.805700	18.571400	21.199300	10.285700	10.668400	11.441700	18.953100	15.225600
FBgn0038001	CG17404	0.000000	0.000000	0.000000	0.000000	0.000000	0.157126	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0030373	moon	0.000000	0.000000	0.136763	0.239768	0.000000	0.000000	0.085829	0.000000	0.000000	0.000000	0.288477	0.000000
FBgn0038003	CG3916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038002	CG12256	28.709800	36.154200	32.845900	35.002300	38.993600	47.239200	31.170500	31.142900	34.351300	38.462000	35.771500	42.683100
FBgn0038005	Cyp313a5	0.038448	0.070441	0.030669	0.071690	0.035488	0.041187	0.115486	0.073235	0.119031	0.130346	0.000000	0.042036
FBgn0015399	kek1	17.472900	19.975600	19.230700	17.817100	18.028300	18.537200	18.572100	20.260000	21.817500	19.021200	21.472000	18.643100
FBgn0038007	Cyp313a3	0.298603	0.334324	0.185258	0.216526	0.153121	0.355417	0.298972	0.126396	0.102717	0.196842	0.223119	0.326471
FBgn0038006	Cyp313a2	0.000000	0.000000	0.090937	0.035428	0.140302	0.081416	0.114143	0.072384	0.000000	0.064415	0.170367	0.083094
FBgn0250820	meigo	25.685500	21.958000	23.097900	21.119900	20.910700	21.063600	23.560800	22.487900	20.959800	21.768400	18.506700	23.635100
FBgn0032361	CG6488	8.522260	6.348460	6.822930	5.995420	6.137400	7.524220	5.907320	6.035430	5.871220	6.561620	6.542860	7.065010
FBgn0030638	CG11655	8.399250	5.297640	6.205650	6.386510	4.702460	5.826320	6.651880	5.966810	6.021280	5.222410	5.208560	5.683000
FBgn0020377	Sr-CII	0.000000	0.026003	0.000000	0.052929	0.000000	0.030408	0.170530	0.000000	0.000000	0.000000	0.063631	0.052738
FBgn0032366	CG14930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0030634	CG9164	6.978080	8.574840	7.504520	6.937830	6.706400	6.610210	8.616490	8.317370	7.080070	7.248410	6.613920	7.328370
FBgn0030370	Uch-L5R	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.106982	0.000000
FBgn0263545	mir-4963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0030630	CG12608	11.122900	11.306300	8.312470	8.406260	13.916400	10.925700	10.951700	10.945400	10.010400	9.771800	7.993620	11.555000
FBgn0262449	mir-2b-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0033581	CG12391	4.323330	4.180450	3.065450	2.978230	4.123560	3.782250	4.208440	4.117550	2.732710	2.911050	2.557430	3.098690
FBgn0033580	CG13231	0.000000	0.000000	0.000000	0.000000	0.000000	0.110706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036063	CG6674	5.272980	6.491320	4.028200	3.265270	5.037080	3.228330	4.729930	4.033790	4.412870	4.142010	3.560320	4.630670
FBgn0036062	CG6685	7.511330	6.745350	6.696100	5.924530	6.191370	6.807400	7.815720	6.089580	5.434520	4.920390	7.034500	8.234380
FBgn0033584	CG7737	8.050640	8.239730	8.318210	5.598290	7.663740	8.364700	8.486330	7.369750	8.721330	7.183680	7.643920	8.270740
FBgn0033587	CG13218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036066	CG14160	0.000000	0.025067	0.000000	0.025510	0.000000	0.000000	0.000000	0.026060	0.000000	0.000000	0.000000	0.000000
FBgn0033589	CG13227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0033588	CG13228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051482	CG31482	0.088479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0001091	Gapdh1	149.828000	151.082000	165.768000	159.160000	116.834000	110.837000	152.749000	148.475000	147.617000	141.197000	125.259000	105.629000
FBgn0038479	CG17477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0040338	TfIIA-S-2	0.000000	0.183548	0.000000	0.186805	0.554832	0.000000	0.200615	0.000000	0.310161	0.000000	0.000000	0.000000
FBgn0040339	MED22	20.343400	16.246500	17.163700	17.507400	21.184800	18.300200	23.502200	17.512100	16.048200	19.010500	23.239600	16.824100
FBgn0023489	Pph13	12.675100	11.753800	9.017610	7.258660	11.929400	14.211900	11.630600	9.817580	8.846110	9.211900	13.194200	13.347300
FBgn0262445	mir-133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0010452	trn	6.114590	15.017600	10.414100	7.657410	9.198040	6.709520	6.866730	13.819100	12.304700	7.969760	6.612520	9.395480
FBgn0010453	Wnt4	2.427760	2.223980	2.476720	1.585980	1.539660	1.769210	1.868550	2.029090	1.968530	1.777710	1.591940	1.661230
FBgn0040334	Tsp3A	9.626650	9.633970	10.382900	7.309370	10.198000	9.490940	10.916400	11.063500	11.190400	8.719720	6.652990	8.699570
FBgn0267166	lncRNA:CR45606	0.087737	0.000000	0.279943	0.000000	0.000000	0.000000	0.000000	0.000000	0.135813	0.074362	0.196673	0.095925
FBgn0040336	Seipin	5.812980	5.480880	5.541650	5.551680	6.569490	8.201540	6.302820	6.319480	5.596490	6.753340	5.720730	6.882530
FBgn0040337	CG3021	6.908640	4.390500	5.131970	6.964240	4.663220	6.568140	7.090020	5.880630	5.614440	4.867280	6.872140	4.579250
FBgn0032986	CG3262	79.336500	66.506700	69.216200	64.971000	62.306400	78.699500	72.525800	64.401500	67.322400	67.110800	77.213200	72.549200
FBgn0032987	RpL21	935.649000	673.353000	720.076000	752.317000	640.888000	573.278000	909.804000	681.186000	714.194000	672.733000	602.000000	524.937000
FBgn0032369	CG6614	0.033690	0.077156	0.013436	0.015704	0.015548	0.054135	0.134928	0.048130	0.078227	0.000000	0.037760	0.073669
FBgn0267559	lncRNA:CR45899	0.071533	0.000000	0.000000	0.066691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267558	lncRNA:CR45898	0.000000	0.644103	0.561238	0.655507	0.649024	1.129640	0.000000	0.335095	2.448390	1.788060	1.181990	0.768578
FBgn0052643	CG32643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032981	CG3635	1.395540	0.487118	0.742300	0.531811	0.922109	1.069360	0.931756	0.886310	0.788839	0.618776	0.747865	1.196200
FBgn0267555	asRNA:CR45895	0.970477	1.333590	0.870924	1.357260	0.895904	0.779681	1.214730	1.155380	1.408480	0.305660	3.535510	0.795764
FBgn0267554	asRNA:CR45894	0.000000	0.219745	0.000000	0.223643	0.000000	0.256970	0.000000	0.456926	0.000000	0.609936	0.268862	0.000000
FBgn0267557	lncRNA:CR45897	0.356542	0.435597	0.474013	0.443208	0.219410	0.636586	0.237989	0.000000	0.275957	0.201467	0.532819	0.649705
FBgn0267556	asRNA:CR45896	0.023638	0.021655	0.000000	0.088158	0.000000	0.000000	0.000000	0.045027	0.000000	0.040070	0.000000	0.051689
FBgn0004363	porin	474.247000	464.037000	404.480000	327.860000	341.123000	377.906000	535.410000	466.947000	389.512000	360.236000	306.528000	385.677000
FBgn0267550	asRNA:CR45890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267553	lncRNA:CR45893	0.073851	0.000000	0.047856	0.218446	0.082929	0.048135	0.000009	0.000000	0.222309	0.000061	0.280766	0.091214
FBgn0267552	asRNA:CR45892	0.076672	0.070236	0.244640	0.142965	0.141541	0.082134	0.000000	0.219069	0.000000	0.000000	0.085935	0.000000
FBgn0028418	Lk	1.107370	1.803410	1.766660	0.802989	0.227140	1.186260	0.862355	1.054660	0.857085	0.625705	0.551626	0.941672
FBgn0050218	tRNA:iMet-CAT-1-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0262442	mir-2501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036235	CG6938	0.051706	0.047366	0.041245	0.024103	0.059657	0.055390	0.064713	0.061556	0.070034	0.021912	0.115906	0.113063
FBgn0050212	tRNA:Arg-CCT-1-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050211	tRNA:Trp-CCA-1-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036236	CG6931	0.000000	0.000000	0.000000	0.000000	0.055223	0.000000	0.000000	0.170941	0.000000	0.000000	0.000000	0.000000
FBgn0050215	tRNA:Ile-AAT-1-9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036512	CG16979	11.166200	10.125100	9.449620	9.327050	9.731180	10.291900	12.201500	9.258150	8.817910	8.431100	10.736400	11.092800
FBgn0036237	viaf	32.018500	30.381900	28.068400	22.566700	32.075500	43.781600	31.346900	34.501500	26.431000	26.489100	25.904600	38.471500
FBgn0052268	Drsl6	0.000000	0.000000	0.448208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0028554	x16	14.778100	14.917800	14.881100	14.760600	15.763600	11.662500	13.598000	15.567800	15.602100	13.273700	16.474800	12.960000
FBgn0036232	CG14125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032188	CG13137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0264922	smt3	206.841000	120.983000	134.119000	126.541000	133.772000	115.128000	208.197000	144.528000	117.426000	126.856000	151.071000	115.733000
FBgn0032187	CG4839	0.016570	0.000000	0.044125	0.015452	0.000000	0.017751	0.000000	0.105381	0.010703	0.000000	0.015503	0.030239
FBgn0032184	CG13135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129350
FBgn0032448	CG5781	0.150045	0.000000	0.059844	0.000000	0.069247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267566	lncRNA:CR45906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032181	CG13133	1.012740	0.488280	0.722808	0.198799	0.147624	0.970692	0.747185	0.710768	0.453805	0.271060	0.716918	0.582769
FBgn0265751	lncRNA:CR44558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0028550	Atf3	23.834600	25.478600	26.996400	28.834900	27.723700	27.966800	21.649200	28.708900	27.247400	28.917800	29.633300	30.277100
FBgn0265750	lncRNA:CR44557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0028416	Met75Ca	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265752	lncRNA:CR44559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.186071	0.000000
FBgn0039870	CG1896	7.258030	4.231040	4.276400	4.844370	4.719990	5.566260	7.762490	4.713110	3.766330	3.774830	5.176760	4.238230
FBgn0037633	CG9839	4.911660	5.090060	4.902740	3.349340	5.802430	4.960900	5.451300	4.784230	4.539840	3.329990	3.397400	4.540890
FBgn0087008	e(y)3	9.611640	10.407500	10.251300	10.419700	10.355400	12.649400	9.753590	10.650800	10.238800	11.201900	10.468400	13.602200
FBgn0265754	lncRNA:CR44561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.215459	0.000000	0.083278	0.000000	0.241191	0.000000
