symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
Or92a	0.463668	0.214545	0.048129	0.140870	0.203328	0.288049	0.143709	0.084199	0.526602	0.234783	0.235675	0.089615
MtnC	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG4335	45.303100	54.284100	49.617200	32.791600	36.972600	51.731600	48.789300	42.529200	47.787000	42.570600	34.735400	56.453700
Dic2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
eIF3g2	0.000000	0.000000	0.000000	0.000000	0.000000	0.063888	0.000000	0.055899	0.000000	0.000000	0.078231	0.000000
CG7365	3.168960	2.594900	3.487380	3.599120	6.006510	3.578450	3.301130	3.494770	3.611730	3.997760	5.261760	3.654970
CG14187	0.000000	0.187044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG1440	16.387100	17.299900	14.791900	15.526900	16.129800	21.072800	16.875700	15.527400	18.163700	16.819500	18.515000	18.174700
CG12123	11.363600	13.040100	12.444200	13.349500	11.772800	11.295300	11.329200	12.123300	12.637100	11.105400	12.057300	10.048000
CG2100	9.025930	7.552300	8.399500	6.758220	8.492320	7.958110	8.967630	8.760310	7.559340	8.475250	6.540280	8.388120
CG10555	4.974890	6.203700	6.230610	6.039970	7.222880	5.727760	5.020660	6.461610	5.190200	5.748200	5.638230	6.459640
PIG-T	12.180400	10.756200	13.800400	8.676540	11.633300	9.063250	12.178700	13.327500	10.922300	11.540800	8.552130	11.770800
CG14183	1.354280	2.047620	1.603730	1.719210	1.631080	1.777470	1.517390	2.320730	1.372010	2.144180	1.551230	1.677400
Miga	6.584720	6.632050	6.270470	6.877710	5.758850	7.400840	7.307100	6.881670	6.072440	5.414760	7.700120	6.726040
Ir76b	1.022930	1.051830	1.250560	0.736670	0.946993	1.129750	1.150760	1.238380	1.097230	0.851774	1.010990	0.724925
CG14185	0.080095	0.037061	0.041569	0.040557	0.000000	0.124395	0.082748	0.000000	0.037902	0.081114	0.000000	0.000000
CG14186	26.651900	37.824000	54.700400	54.814300	31.368800	22.846800	25.419100	39.375700	53.533800	47.117200	28.149100	21.797600
CG1387	0.044554	0.054975	0.015416	0.015040	0.000000	0.015377	0.000000	0.013484	0.000000	0.030080	0.000000	0.043056
U2A	1.856030	1.606800	0.994349	1.212670	1.706580	1.921730	2.103090	1.087230	1.076640	0.970135	1.369440	1.041460
LRR	14.149500	12.444100	12.264700	13.460200	12.721800	14.333400	12.505800	13.046500	12.139300	10.181000	12.363200	12.537100
CG1942	1.952310	1.605980	0.585432	0.878732	1.522010	1.437460	0.896444	1.812030	1.190770	0.746922	0.771814	1.173930
CG1941	0.969438	0.574963	0.651751	0.464706	0.615109	0.494278	0.790250	0.519903	0.707574	0.460852	0.545763	0.815446
CG1946	0.096957	0.000000	0.251604	0.000000	0.000000	0.050195	0.100170	0.132051	0.091765	0.000000	0.000000	0.000000
NimB1	4.546720	5.760200	5.636080	4.023380	4.403810	3.519460	5.422530	6.075690	6.684830	5.141030	3.982550	3.583290
spn-A	7.597670	6.578780	4.796350	6.119410	7.793510	7.130570	7.436240	7.100150	6.475890	5.489490	5.984570	6.612260
CG6406	14.635200	13.842500	12.438300	23.802400	15.588600	14.996800	12.069800	12.927800	14.764100	11.681900	17.478300	13.797900
CG9265	13.175500	11.262300	10.117000	12.802900	10.996400	13.338600	12.699300	11.185000	10.219300	8.913070	11.115100	10.823700
ng4	0.000000	0.000000	0.000000	0.653673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Dlish	2.672000	2.472740	1.780030	1.898230	2.273500	2.477550	2.472120	2.027770	2.755370	2.382890	2.837900	2.196760
ng2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ng3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123434	0.000000	0.000000
HPS4	47.995400	47.309100	45.718400	52.292500	46.233800	56.651900	46.453600	45.935400	44.119200	42.651400	48.109100	50.061400
CG10934	0.056885	0.000000	0.059047	0.000000	0.000000	0.000000	0.058770	0.000000	0.107677	0.115218	0.000000	0.000000
swi2	1.106370	1.135560	1.085770	0.733381	0.926226	0.958085	1.246940	1.479420	1.142310	1.079700	0.894650	0.971971
side-II	12.347400	11.887500	10.270800	12.380700	10.693200	11.762900	12.476200	11.620500	11.188100	9.868490	10.531600	10.334000
RpL34b	141.834000	133.372000	127.567000	75.174100	125.055000	128.818000	155.553000	110.609000	133.345000	93.300400	126.702000	118.660000
CG8132	6.125110	4.851280	5.155010	5.923610	6.714970	8.455930	6.955160	6.663650	6.005970	6.203020	6.170510	6.025810
CG8129	9.091280	10.083900	11.901200	8.089830	5.141490	16.645900	11.604700	9.256000	10.628500	7.108280	6.668110	19.177200
Or85f	0.000000	0.045322	0.000000	0.049597	0.053691	0.050708	0.252985	0.000000	0.000000	0.148792	0.124465	0.094655
CG18473	6.114480	5.740510	6.806730	6.865330	7.577660	8.257760	7.827680	6.839100	6.919250	7.987120	9.458830	9.762510
pasi2	17.114300	17.020700	17.575900	17.826300	16.444100	12.643100	17.123600	16.065800	16.832700	15.683800	14.339800	15.015400
gl	16.864800	10.671100	12.624300	11.463500	17.942600	12.708700	17.122900	10.692000	13.874700	12.641700	16.055200	15.345400
CG9356	3.924740	3.262130	4.790570	2.171340	4.501900	3.235890	4.430220	4.949350	3.267420	3.937860	4.294550	3.757650
PlexA	76.101600	72.521700	72.218400	89.906800	73.724400	71.006000	72.119500	72.973100	77.086500	69.128000	77.140300	63.576000
mtm	6.272950	5.737710	5.759880	4.929370	5.039620	5.533790	6.990980	6.039980	5.856340	6.394440	5.639260	6.663440
mbt	11.802200	10.763100	9.868550	10.671700	10.080600	11.929000	8.870710	10.205700	9.589130	8.837740	10.434500	9.987190
Taf12	21.803100	21.094300	17.138700	18.742100	18.015700	19.207900	19.179500	15.837500	20.894700	16.231600	22.937800	17.557900
tutl	126.118000	120.312000	110.711000	114.317000	103.134000	96.410400	122.029000	126.189000	110.813000	98.893800	95.711200	89.725500
Fkbp14	39.040100	43.678100	38.462800	28.563200	34.410400	45.270900	38.909900	36.942600	37.162500	33.742800	32.210300	39.949100
CG31278	0.999316	0.990853	1.312200	1.493630	0.547744	0.960785	0.811229	1.147830	0.743113	1.074020	1.427910	1.221660
CR40801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
DIP-theta	6.932610	6.610900	5.333930	6.159910	6.245380	7.354550	6.632480	5.494540	5.475760	5.940860	6.772350	6.158470
CG31272	0.755854	0.816069	0.653812	0.688922	0.690537	0.600003	0.963107	0.846424	0.763065	0.995109	0.544268	0.365219
HGTX	0.578902	0.456947	0.318123	0.482807	0.354658	0.581767	0.246269	0.386487	0.386751	0.431078	0.605803	0.164540
Gclc	10.925700	11.130800	12.459100	11.598000	12.134100	16.455100	12.516100	11.617100	11.839600	11.446600	13.582500	18.100100
CG31274	0.039981	0.184995	0.207498	0.040489	0.000000	0.000000	0.000000	0.036301	0.000000	0.121467	0.000000	0.038636
CG42830	0.092291	0.000000	0.000000	0.000000	0.101178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Vps2	10.933500	11.049500	11.348900	11.304200	9.829840	10.799500	10.019600	10.301000	10.867500	9.312060	10.754200	10.389000
asRNA:CR45875	1.709030	1.581590	1.364590	1.020750	1.681450	1.270470	1.358200	1.153860	0.580654	1.331360	1.169390	1.397480
asRNA:CR45874	5.203220	3.495970	3.773250	3.609180	4.297770	4.870840	6.406550	4.789060	2.900770	4.547570	2.988900	4.201710
asRNA:CR45873	2.987880	1.976410	2.475700	2.953850	3.028570	3.632070	2.722060	3.817560	3.300970	1.817270	2.287190	3.409220
asRNA:CR45872	0.540418	0.000000	0.000000	0.000000	0.000000	0.000000	0.744357	0.000000	0.170441	0.364752	0.000000	0.000000
asRNA:CR45871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR45870	0.000000	0.172923	0.064653	0.000000	0.000000	0.193472	0.128701	0.282767	0.117900	0.189235	0.079147	0.000000
melt	1.683360	1.620040	1.347370	1.173560	1.365030	1.276460	1.577600	1.685480	1.217630	1.355650	1.284560	1.393900
mth	17.665900	18.143300	15.805400	15.428900	15.798600	11.824000	17.748700	18.182100	15.495600	19.427500	13.949500	14.770700
lncRNA:CR45879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.239144	0.000000
CadN2	7.444250	7.375220	7.897160	8.478740	9.073630	7.432160	7.479370	7.397290	7.762430	7.905110	6.832350	8.631370
GstD6	0.000000	0.000000	0.000000	0.083779	0.000000	0.000000	0.000000	0.150225	0.078296	0.251335	0.000000	0.079945
CG30278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051385	0.000000	0.000000	0.000000	0.000000	0.000000
CG11723	11.190400	10.477800	8.748200	11.111800	9.379050	10.866700	11.760200	10.250600	9.391300	8.986080	10.988300	10.539100
CG30274	0.413994	0.353452	0.297408	0.483682	0.523383	0.461777	0.658138	0.491375	0.361576	0.223127	0.485322	0.307668
CG9601	6.366860	6.508050	6.458580	6.330610	5.710900	7.131620	6.458210	5.991100	5.751970	5.480670	5.810410	7.019750
Oatp58Da	0.000000	0.000000	0.000000	0.024722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG30271	0.579385	0.558570	0.300710	0.366722	0.360332	0.524909	0.548700	0.482224	0.408151	0.209357	0.398792	0.303213
MFS1	0.000000	0.000000	0.033188	0.000000	0.000000	0.099316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
COX7AL	0.000000	0.000000	0.000000	0.000000	0.000000	0.128487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR40053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG12309	0.000000	0.024621	0.027613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR44116	0.327492	0.189419	0.106230	0.124372	0.022439	0.190736	0.148025	0.204429	0.251837	0.062186	0.156056	0.178020
asRNA:CR44115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR44114	0.000000	0.000000	0.000000	0.081800	0.000000	0.083632	0.000000	0.000000	0.229341	0.000000	0.000000	0.000000
lncRNA:CR44113	0.000000	0.000000	0.354945	0.000000	0.749764	0.000000	0.000000	0.000000	0.000000	1.038900	0.000000	0.330453
lncRNA:CR44112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44111	0.853654	0.614463	0.590740	0.480291	0.623937	0.491060	0.294014	0.602841	0.807928	0.192146	0.843685	0.916620
lncRNA:CR44110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046314	0.000000	0.000000	0.000000	0.000000
CG4598	43.131100	48.715000	48.322400	36.064500	41.380300	47.595800	44.550400	48.520400	47.174400	52.180200	34.544300	49.866300
Lrp4	68.381300	67.424600	64.708400	67.694200	72.519800	78.341200	64.605600	67.549600	56.666600	66.010400	52.682700	71.926300
CG4592	9.801950	8.874880	9.294450	8.585200	10.107000	11.191300	10.564700	9.092260	7.271180	10.034000	8.685160	12.954100
TbCMF46	0.214654	0.056753	0.095496	0.062112	0.134468	0.190497	0.063359	0.194901	0.145106	0.093164	0.077939	0.088900
CG4619	16.732200	12.428400	12.125100	14.128500	15.254800	16.778600	13.871500	12.720700	11.081900	12.103000	16.179500	14.479900
CG5853	9.979200	8.144920	9.389450	11.005700	15.909600	18.592700	10.815000	8.314120	10.895500	19.220900	27.619900	26.265400
CG13126	3.187720	3.619410	2.933640	2.685690	4.052690	4.077160	3.071930	2.651120	3.169110	3.160110	2.961410	3.494710
CG4709	1.811740	1.929820	1.100070	1.142530	2.323680	1.663640	1.483360	1.583080	1.303640	1.696480	1.346710	1.717960
CG15916	28.498400	21.695000	21.054500	23.485500	31.450700	23.161000	25.525700	24.498600	23.324000	29.884800	25.373400	29.860600
CG17996	26.433500	24.867500	15.310700	25.586600	23.695400	50.050600	23.235500	22.011700	18.797900	20.853800	35.816000	38.387500
SmydA-4	3.270270	1.974590	2.203930	2.126010	2.267810	3.059990	2.295350	2.555720	2.388800	2.574740	3.185560	2.649450
lncRNA:CR45504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
GstD4	0.914100	0.845932	0.948833	0.462864	0.501065	0.283938	0.472193	0.995966	1.384230	1.018300	0.464623	0.176673
lncRNA:CR45507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG11694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
cic	27.780400	29.436300	27.069800	30.864500	26.903000	27.626100	25.250100	28.143700	26.964500	25.771300	24.160800	25.762700
snoRNA:Me18S-A1597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.476900	0.000000	0.000000	0.000000	0.000000	0.000000
CG15914	2.235960	2.976770	3.094560	3.972630	2.795320	2.518200	3.850070	3.276770	3.304250	1.867140	3.289880	3.677110
CG43658	13.293800	13.113500	14.409400	15.650400	13.492000	14.810100	12.666500	12.222200	13.569700	12.574900	16.862400	13.130800
snoRNA:Me18S-C1831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG42544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG34225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45511	0.000000	0.000000	0.000000	0.614088	0.000000	0.209281	0.626466	0.000000	0.382600	0.409392	0.000000	0.000000
slbo	0.321986	0.308650	0.307723	0.549947	0.397118	0.437818	0.382875	0.182719	0.209509	0.427983	0.434724	0.376062
Sf3b1	9.453270	10.318500	11.511600	8.547520	12.282400	10.623100	10.310200	10.347400	9.347300	10.463100	8.705340	11.786500
Adhr	21.238500	24.442100	21.182100	30.034400	11.375000	14.253200	21.220700	20.976300	29.426600	20.918500	40.292300	13.381500
lncRNA:CR45510	0.000000	0.000000	0.000000	0.289859	0.000000	0.000000	0.000000	0.000000	0.000000	0.289859	0.363701	0.000000
CG34227	26.987100	34.964500	36.241300	26.818000	37.907100	44.708100	26.661500	39.205400	36.237400	44.924400	39.436900	48.736500
VhaAC39-2	0.046412	0.171803	0.000000	0.188008	0.203525	0.000000	0.095899	0.126421	0.087852	0.235010	0.058976	0.269107
CG17134	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206338	0.000000
mir-6-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG1544	3.472480	4.073710	6.480680	3.942910	3.787650	4.993620	4.022380	3.550980	4.879960	5.150650	4.189670	5.965720
lncRNA:CR45582	1.456760	1.617750	2.116960	0.000000	0.638821	1.206670	0.602012	1.322690	0.551498	1.770350	1.480900	3.378670
lncRNA:CR45583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
mir-2a-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
fz	5.377640	6.226890	4.935790	7.364230	5.576050	5.636590	6.226350	5.772670	5.365430	5.633840	6.681960	5.452820
fy	2.028300	2.469780	1.477450	1.333360	1.755490	1.731670	1.397000	1.518530	1.380810	1.982030	1.899130	1.616220
g	29.201600	28.004300	26.506200	30.176400	25.503000	29.699600	28.404400	27.769800	29.077700	24.131400	25.620300	24.426100
fzy	0.133427	0.049400	0.110795	0.108095	0.117028	0.276278	0.303252	0.024238	0.050515	0.108098	0.339069	0.180508
CG17167	7.053440	5.917170	6.180730	6.388800	6.163710	5.244440	6.687330	4.967190	6.497490	5.290690	6.745730	5.606940
CG15561	1.338740	1.927180	1.080800	0.602562	1.848160	1.180780	2.151480	2.431050	0.844692	1.506410	0.945083	1.581220
lncRNA:CR45588	0.134176	0.869188	1.253470	1.087060	0.735485	0.555703	0.831727	1.096440	0.380969	1.222940	0.852493	0.259328
lncRNA:CR45589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG30499	6.594140	4.946520	7.061130	5.693880	6.620350	7.115600	7.673740	6.050520	8.212000	4.217500	6.879870	7.378920
dpn	0.261014	0.338169	0.433490	0.396501	0.257535	0.270254	0.215729	0.284390	0.148221	0.317201	0.530677	0.277461
CG7560	31.085600	38.063000	39.620100	32.230500	29.384600	40.670500	29.876200	33.984800	35.274900	38.548200	42.725400	46.286600
Ekar	49.712300	36.898900	33.719900	31.996000	23.230000	28.477200	47.263100	38.316100	34.420500	22.805000	24.771200	26.779300
CG30491	8.045920	5.797050	6.782060	7.054490	6.689460	7.044620	7.921130	5.736790	6.490640	6.945100	7.479110	7.253530
CG30493	3.724500	4.155430	3.179530	3.525120	3.739730	3.531990	3.380400	3.065670	2.997920	3.066850	3.405830	3.868370
CG30495	2.354480	1.352720	1.488610	1.702430	1.571030	2.511020	1.651330	1.825210	1.564980	1.621360	2.142250	1.525820
CG30496	1.737270	1.750170	2.693510	1.737100	2.893020	2.299690	1.931140	2.455920	2.018860	2.227050	1.732520	2.316390
ChLD3	0.208848	0.193274	0.144523	0.305507	0.152641	0.192215	0.191794	0.147488	0.109813	0.070502	0.147437	0.089701
CG7557	0.000000	0.000000	0.000000	0.044168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Gr93d	0.202739	0.234525	0.210442	0.102659	0.000000	0.209916	0.104728	0.000000	0.000000	0.205318	0.064406	0.195922
ND-49	185.550000	181.660000	170.673000	138.411000	181.217000	161.391000	203.776000	196.173000	153.439000	188.684000	153.088000	195.500000
atilla	41.563700	29.225700	32.677400	24.387500	30.410800	27.826400	44.621800	34.772800	31.886200	30.034900	31.830400	31.074100
Asator	116.982000	101.206000	98.529900	115.656000	111.196000	98.915500	112.106000	105.329000	101.420000	96.984900	97.678600	106.658000
CG32783	0.000000	0.014275	0.016011	0.015621	0.000000	0.000000	0.000000	0.000000	0.000000	0.015621	0.000000	0.014907
CG18577	0.000000	0.000000	0.000000	0.000000	0.000000	0.162870	0.000000	0.000000	0.074438	0.000000	0.000000	0.000000
SdhC	100.575000	96.445700	92.214500	62.526900	89.324000	75.025200	125.493000	107.207000	85.180500	100.629000	71.281300	91.805200
Gr68a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ZnT86D	6.644840	5.583580	4.855720	5.679580	4.720520	5.311420	5.437080	5.043830	5.811010	4.549050	7.025150	5.060070
Tctp	321.966000	307.331000	318.801000	282.128000	289.079000	339.493000	337.146000	298.531000	320.543000	294.105000	367.621000	338.308000
CG6689	4.486750	3.814800	4.045980	2.953490	4.303980	5.719890	4.983070	4.404820	3.768730	3.237480	4.703630	5.392760
CG4820	1.603040	0.854135	1.260570	1.229870	2.289970	1.056230	1.656160	1.058550	1.057430	1.131480	0.987640	1.596080
scpr-C	1.012780	0.097633	0.164269	0.136830	0.346987	0.769431	0.558359	0.307209	0.451211	0.267171	0.428132	0.321644
Fas1	679.357000	614.855000	521.149000	627.014000	499.216000	634.662000	633.739000	604.290000	561.080000	472.610000	519.627000	546.998000
Imp	30.685800	33.375600	38.454800	35.377800	33.489300	29.044300	30.455000	34.564100	33.014500	33.846100	30.879400	26.712700
CG9396	35.026300	44.696600	49.512100	39.008900	32.054200	38.952700	36.496100	42.947200	40.894900	45.274600	39.816600	55.642700
tRNA:Met-CAT-1-5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Met-CAT-1-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Met-CAT-1-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG8273	2.549770	2.426080	2.137270	2.404640	2.369750	2.507400	2.304630	2.842540	2.651000	2.368910	2.526430	2.328160
